name,setTime,star,content
Clementina Lan,5 個月前,5,"體驗很有趣
體驗了集光瓶和天氣瓶
老師很有耐心的講解做實驗的誤差、原因等
店家很貼心，有準備拍照場景"
長亭古道,5 個月前,5,
鄭宇倫,5 個月前,5,手作紙飛機 有趣 停車方便
吳雅筠,5 個月前,5,好美的天氣瓶....小心製作...做出自己喜愛的顏色
游俊銘,5 個月前,5,講師詳細講解，天氣瓶超美
李佩君,5 個月前,5,
林小均,5 個月前,5,環境很好，DIY教學用心
Annie Lin,5 個月前,5,手作館環境好，老師講解清楚
許智翔,5 個月前,5,
黃小靖,5 個月前,5,好玩👍 …
許庭瑋,5 個月前,5,很好玩
Pocky Hsiao,5 個月前,5,適合親子同遊
陳佳佳,5 個月前,5,"很漂亮的天氣瓶
加上老師細心的解說
像是上了自然課。
期待放在家結晶體的變化👍"
喵喵毛!!,5 個月前,5,手作超好玩，做了紙飛機推進器，老師很有耐心，教學很仔細，超級推薦親子一起來。
邱子芸,5 個月前,5,環境很棒，講師很用心教學，成品紙飛機發射器，小孩超級喜歡！！
謝長宏,6 個月前,5,手作好玩，適合老少，又能讓小朋友不要沈迷3C，推推！
Glinow,6 個月前,5,詳細解說
YouZhen Wang,6 個月前,5,有趣的手作，自然科學的遊戲，很適合帶小孩子來體驗不一樣的遊戲科學。
Aaron Chang,6 個月前,5,好玩又長知識的好地方！
Wang Dara,6 個月前,5,有趣的手作，自然科學的遊戲，很適合帶小孩子來體驗不一樣的遊戲科學。
Eve Lee,6 個月前,5,很棒，老師很親切，做的東西很漂亮
峙泉劉,6 個月前,5,"很值得再來的地方、很好玩
一定會再回來"
25蘇佳玲,6 個月前,5,好玩的天氣瓶
元周元周,6 個月前,5,好玩
夠放,6 個月前,5,好玩
李柏柏,6 個月前,5,很好玩
Mavis HSIEH,6 個月前,5,"蠻不錯的親子景點
提供天氣瓶、集光瓶、噴砂杯、肥皂，四種DIY體驗活動。
肥皂和天氣瓶最好先預約。

今天做了噴砂冷飲杯，服務人員解說詳細，態度親切。 建議能提供讓客人自由創作噴砂圖案的素材。"
筱玲莊,6 個月前,5,服務態度親切解說詳細
蔡崇文,6 個月前,5,服務態度親切，解說也很詳細
小繡,6 個月前,5,老師們都很好，手作DIY開心
綸,6 個月前,5,很棒的親子手作地方，除了有專業的老師外材料、器具都很齊全，超適合全家大小一起來走走
Levis Lehnsherr Yeh,6 個月前,5,"很有趣的實驗
老師也親切解說"
梁益修,6 個月前,5,很漂亮唷😜 …
黃豪豪,6 個月前,5,美美的天氣瓶
劉信岡,6 個月前,5,"天氣瓶好好玩
假日DIY好去處😎 …"
心瑜張,6 個月前,5,指導老師非常親和耐心，又會教學一些物理現象，也非常適合親子一起來體驗
葉小廷,6 個月前,5,美美的天氣瓶
陳秉緯,6 個月前,5,很漂亮
江奕陞Eason,6 個月前,5,手作天氣瓶好好玩！新鮮
Josh Zhan,6 個月前,5,我覺得好好玩，又好便宜，今天是做天氣瓶
伊庭,6 個月前,5,"今天來做天氣瓶，教的很仔細
小哥很健談，推推！"
EUGENE LIN,6 個月前,5,"有趣的化學實驗🧪
很美的天氣瓶 …"
黃詩雯110411144,6 個月前,5,天氣瓶好漂亮～～～
阿信,6 個月前,5,
陳姿霖,6 個月前,5,
李德航,6 個月前,5,老闆及員工 態度非常好。DIY解說非常好 非常詳細
Bob Liao,6 個月前,5,天氣瓶，很有趣的化學理論，很棒的降雪。(建議要預約)
周裕庭,6 個月前,5,工作人員很耐心講解，非常推帶小朋友來一起活動！
簡小芸,6 個月前,5,值得的來體驗，細心指導說明教導清楚，大小朋友都玩的很開心
Maggie Chang,6 個月前,5,
趙曉芳,6 個月前,5,住在隔壁民宿，連續二天都來手作，今天做紙飛機彈射器，解說很仔細，感覺什麼都能發射出去喔
Owen Cheng,6 個月前,5,很棒的手作教室，這次做紙飛機彈射器，相當有趣耐玩！推薦有小孩都來做～
Annie Huang,6 個月前,5,做了天氣瓶跟紙飛機推進器，成品都很喜歡，教學老師們都很細心，下次還要再來玩
陳祉羽,6 個月前,5,
鄭亦甯,6 個月前,5,超棒的體驗，被紫色包圍的橘色😂 …
陳諾霖,6 個月前,5,超漂亮的橘子汽水跟葡萄汽水❤️
黃小美,6 個月前,5,講解清楚 成品漂亮
黃志哲,6 個月前,5,天氣瓶很好玩
Gina Huang,6 個月前,5,科學老師講解超棒，天氣瓶好美
joy y,6 個月前,5,天氣瓶很漂亮！！！
hsiao lin,6 個月前,5,紙飛機推進器教學很仔細，指導人員非常有耐心，很適合喜歡手作的小朋友。
楊志彥,6 個月前,5,很適合親子放鬆學習的好地方😊 …
Kelly Hsu,6 個月前,5,手作紙飛機，對國小男生來說非常好玩
陳淑芳,6 個月前,5,眾多diy可選，小朋友的樂園！
湯包,6 個月前,5,小朋友diy的好地方，有眾多diy可選擇，也是雨天備案的地點喔！
柏志,6 個月前,5,製作天氣瓶，很有趣，很漂亮
蘇卡羅,6 個月前,5,超有趣的手作天氣瓶，作法簡單成品非常美~
楊阿夢,6 個月前,5,"地方舒適休閒十足DIY很有趣👍
餐點好吃😋～ 雨天首選👍 …"
兔兔儿,6 個月前,5,製作過程很好玩，解說清楚，天氣瓶很漂亮🧪 …
Delon Yu,6 個月前,5,小孩玩得很開心！大推👍👍
施莉娟,6 個月前,5,太好玩的科學實驗，天氣瓶好漂亮！講解詳細又幽默風趣，推👍
Meiling Chen,6 個月前,5,天氣瓶很好玩
Alice Wu,6 個月前,5,"很好的親子放風場所，附有餐點和小遊戲區、電流急急棒，除了噴砂瓶免事先預約時段，我們選擇10:30太陽能集光瓶，做完接著11:30紙飛機推進器，兼顧手作、玩樂、用餐的雨天活動好地方。
等孩子8歲可以再來嘗試天氣瓶🙂"
信安蘇,6 個月前,5,適合親子手作
penny lin,6 個月前,5,好停車，適合親子手作diy
簡小糖,6 個月前,5,非常具有教育意義！很棒的手作館，假日帶著小孩玩自然科學，太有趣了！天氣瓶好玩又實用
彭大國,6 個月前,5,
廖喬,7 個月前,5,DIY很仔細的教學，很有耐心的教，也真的學到了一些原理，讚讚，帶小孩來玩，上了一課
DK Cheng,7 個月前,5,很有耐心教學 很有趣很好玩 還會交很多紙飛機技巧👍 …
王弈銨,7 個月前,5,很好玩，很有趣，可以來玩DIY
Chieh-Shuo Chen,7 個月前,5,天氣瓶很不錯，老師講解清楚有耐性！
王建新,7 個月前,5,
Pohua Su,7 個月前,5,很好玩，帶小孩消磨時間的好地方
Liu Ying-yi,7 個月前,5,飛機推進器非常好玩，集光瓶很有趣，非常的好玩！已造訪第二次！值得推薦～
王信堂,7 個月前,5,"非常好玩
適合帶小朋友一起玩"
唐麗琪,7 個月前,5,非常棒
Syuan Shu,7 個月前,5,體驗集光瓶、簡單好操作、有自己停車場、適合帶小朋友們來玩
許長勳,7 個月前,5,很讚
張文慈,7 個月前,5,好適合小孩的手作活動
莊阿款,7 個月前,5,很有趣
巫咪,7 個月前,5,很不錯
蕭安倚,7 個月前,5,訓練孩子耐心的好地方😍
林煜偉,7 個月前,5,手作的東西好做又好玩
Wang Cindy,7 個月前,5,"服務人員超熱心
孩子玩的很開心"
陳憶竺,7 個月前,5,ㄈ服務親切，教學課程仔細有趣
陳小中,7 個月前,5,我覺得很棒，不僅可以手作還可以學習一些知識
呂毓姍,7 個月前,5,商品很美～
李佩萱,7 個月前,5,"超讚
東西很美👍 …"
吳文中,7 個月前,5,
珊,7 個月前,5,手作過程療癒又舒壓，真是個好地方。
sammi hou,7 個月前,5,天氣瓶製作完後超美的
Connie,7 個月前,5,美好體驗～成品很美♡
林岱巖,7 個月前,5,帶小朋友來DIY，很多種類可以選擇，適合全家大小一起來手做！
Paul Lee,7 個月前,1,"1. 有一位男性工作人員，問他問體，驕傲自大。一直說，杯子賣了多少個。容器賣多少個。不過問他個運送注意事項，他可以說沒問題就好，不需用自大的方式恢復。聽起來相當不舒服。
2. 其它手作東西還可以，價格有點高。"
蔡修偉,7 個月前,5,雨天行程，帶孩子做飛機推進器跟飛機，花費了1.5小時，是很好的室內行程. 男孩很愛！
Caroline Chen,7 個月前,5,老師教得很用心，了解摺飛機的原理，受益良多！
蔡德慧,7 個月前,5,"殺時間的好地方
磨砂杯、集光瓶很漂亮
天氣瓶做化學實驗
紙飛機推進器手作
每個都非常有趣^^"
吳誥宸,7 個月前,5,棒 很棒！
Cherry,7 個月前,5,很棒很好玩的地方 適合親子旅遊景點喔
Michael Chang,7 個月前,5,好玩有趣的手作
Cinny Kao,7 個月前,5,老師非常有耐心！👍
小清,7 個月前,5,好玩有趣👍🏻服務良好！今天玩了2個手作，下次想再來玩其他的 …
Sim Phor Na,7 個月前,5,"帶小朋友來體驗製造紙飛機推推器✈️

推！！小朋友玩得很開心。"
Calvin Wang,7 個月前,5,很有心的體會經驗，小孩們就覺得太好玩了！
簡惠珍,7 個月前,5,環境舒服，服務人員親切，很推👍
Sasa,7 個月前,5,教學親切
劉薰婷,7 個月前,5,讚👍 …
安安,7 個月前,5,既好玩又有教育意義的手工藝-天氣瓶DIY，在老師精闢的解說，讓孩子和家長上了簡單的化學課，而且作品也很有紀念價值
官淑芬,7 個月前,5,"好好玩、老師講解認真
以來第二次遊玩"
lee coufae,7 個月前,5,來體驗手作天氣瓶，老師講解非常詳細，原理跟注意事項都很清楚，也很好聊天~教室很乾淨，員工也都很親切，非常棒的體驗👍
靖葦立志當輔王.,7 個月前,5,
Wan-Jing Lin,7 個月前,5,工作人員很用心，而且超級親切👍，手作天氣瓶很漂亮！適合親子，推推推👍👍👍 …
適平,7 個月前,5,上了一堂化學課，手作DIY天氣瓶❤️工作人員很熱情，環境很大，也很適合帶小朋友來手作，小朋友會很開心，很適合親子同樂🫰
POTSIEN LI,7 個月前,4,停車位稍為勉強夠用，進來的路線會車較為困難，要讓車先出因為只有單行道，環境悠閒乾淨，現場氣氛頗佳，服務人員客氣教學有做木工勞作與天侯瓶與玻璃杯耐心值得大小朋友值得來。
蔡孟真,7 個月前,5,
周健煌,7 個月前,5,手作品質很棒！環境好，服務優
趙婷儀,7 個月前,5,協助操作人員超親善，每項手作商品品質很棒！
Miou Chiu,7 個月前,5,帶小孩來做天氣瓶，很神奇的現象，打燈後更漂亮。
Salas Hsu,7 個月前,4,"天氣瓶製作參與，老闆很專業，很推薦。
但也想建議老闆，知識跟技術是時間累積出來的，懂知識跟會技術很棒，但謙遜，也是很重要的。
小孩沒上容積的課程，是在小學五年級的課程，四年級以下怎麼可能會？任何原理跟現象，如果希望讓受教者知道，那聽到對方不知道，應該開心，他有展現的舞台。
因為以上。所以少一顆星。
摒除以上，這邊的手作，品質很好。值得推薦，還是給四顆星！"
Ann Lin,7 個月前,5,
Penny,7 個月前,5,
Chieh-Ju Tu,7 個月前,5,紙飛機呴勝!
陳蔚康,8 個月前,5,超好玩
Erica Huang,8 個月前,5,手作飛機推進器 有趣！說明詳細！
みちゃんとゆくん*MI and YU,8 個月前,5,製作天氣瓶！小學三年級以上限定，有趣又好玩 ❤️ 太美了！重點是這裡餐點也好吃 😆
佳穎,8 個月前,5,天氣瓶讚讚
曾小敏,8 個月前,5,來好幾次好喜歡
鍾秀珠,8 個月前,5,真的很好玩
潘玲美,8 個月前,5,
Jerry.C.C,8 個月前,5,很棒
Martin Cheng,8 個月前,5,很適合帶小孩來實作。
王育陞,8 個月前,5,"很有趣的紙飛機噴射器和吹沙杯的體驗，超適合親子共遊
～老闆親切、解說哥哥熱情有趣"
Nicole,8 個月前,5,很適合親子同遊，記得先確認好想做的課程時間唷，很特別的體驗👍 …
Wang Steve,8 個月前,5,好玩的手作！
嘉絜郭,8 個月前,5,噴砂馬克杯跟紙飛機推進器 小孩跟大人都玩得很開心！
吳滴桃,8 個月前,5,天氣瓶好玩又漂亮
吳奇諺,8 個月前,5,很讚
蔡諭婷,8 個月前,5,人很好
Jessie,8 個月前,5,人超親切😋🤍
黃Angelus,8 個月前,5,
江威力,8 個月前,5,"DIY手作滿有趣的
遛小孩好地方"
哈柴,8 個月前,5,老闆人超好，手作都很美麗，非常值得！
Sherry Lin,8 個月前,5,手作品超美超好玩！服務人員超親切，適合一家大小來玩！會再度二訪！
黃小比,8 個月前,5,真的很有趣
Maggie Lin,8 個月前,5,"很棒的手作
很值得帶孩子過來體驗"
林柏增,8 個月前,5,天氣瓶初體驗 👍 …
翁書函翁書函,8 個月前,5,第一次體驗做天氣瓶，做完的感覺真的很美🤩
Iris Su,8 個月前,5,有很多樣手作都非常好玩，成品很美小朋友很喜歡，天氣瓶老師講解原理及製作方法很詳盡，讓小朋友製作美麗的天氣瓶之餘還可以學到很多科學知識，寓教娛樂，是一次非常棒的體驗。
吳嘉琪,8 個月前,5,很棒的體驗
erin yao,8 個月前,5,小朋友最愛的行程✈️
Fergus Huang,8 個月前,5,"超級棒的寓教娛樂景點,值得推薦."
elon Jobs,8 個月前,5,孩子很喜歡
張芯穎,8 個月前,5,很有趣的體驗
莊雅玲,8 個月前,5,"做了紙飛機發射器，老闆很細心指導，覺得有趣！
看朋友做噴砂杯也挺棒的🌟
現場還有小小遊樂區，非常推推唷❤️ …"
孫靖琇,8 個月前,5,好玩又有趣，老師解說超細心又認真~手作紙飛機超棒！！😁😁有機會一定再來玩🥰🥰 …
SunnySunny,8 個月前,5,手作很有趣，人員親切
彭雁琮,8 個月前,5,
許洺瑋,8 個月前,5,很棒很好玩哦
陳奕豪,8 個月前,5,手作很有趣，小孩很喜歡，老師教學很細心也很有耐心👍
孫雪梅,8 個月前,5,手作很有趣，小孩很喜歡，老師教學很細心也很有耐心👍
楊喬茵,8 個月前,5,"今天天氣晴(ㆆᴗㆆ)
天氣瓶很漂釀"
岩孟儒,8 個月前,5,超好玩，天氣瓶成品超美
林淑卿,8 個月前,5,小孩手做天氣瓶是非常好的科學實驗，也讓小孩知道化學實驗東西很危險不可亂碰👍 …
方皚平,8 個月前,5,寓教於樂，順便了解化學知識
余筱瑩,8 個月前,4,很好玩很有趣
Hung Chen,8 個月前,5,親子體驗，下雨天好去處
吳紹偉,8 個月前,5,
Yin Cheng,8 個月前,5,"紙飛機推進器課程很棒！
老師說明很仔細"
羅昱甯,8 個月前,5,Diy紙飛機推進器
黃于珊,8 個月前,5,"很好玩也很有趣，喜歡動手做的人可以來試試看天氣瓶或噴砂等….
歡迎大家來玩唷！"
林範,8 個月前,5,
游佩玲,8 個月前,5,
吳婕涵,8 個月前,5,天氣瓶很神奇
Miriam Lai,8 個月前,5,天氣瓶老師很認真～
趙家霈,8 個月前,5,做天氣瓶，很漂亮
楊子欣,8 個月前,5,好療癒，順便學到化學知識👍 …
陳詩儒,8 個月前,5,"有趣好玩～沒來.別說你來過宜蘭😜
老師非常認真教學👍 …"
林昱夆,8 個月前,5,瞭解到實驗的過程，瞭解溶解，酒精跟睡不同的溶解變化，產生結晶體！
hsiaochih lin,8 個月前,5,紙飛機推進器很好玩
Givenchy Huang,8 個月前,5,體驗紙飛機推進器手作，老師講解過程很仔細，適合親子來玩
Richard Chung,8 個月前,5,老師很細心的教導小朋友製作，非常推薦帶小朋友來DIY
Benita Ho,8 個月前,5,今天做了噴沙玻璃杯跟飛機發射器，老闆很有耐心的講解組裝步驟，是大人小孩都適合的雨備方案，
曾佩琪,8 個月前,5,紙飛機推進器真好玩
Johnny Liu,8 個月前,5,老师很有耐心！收获满满
鄭雲瑩,8 個月前,5,今天讓孩子玩了紙飛機推進器，明天還要去玩集光瓶。大推！
鄭皓升,8 個月前,5,"體驗製作發射器，讓飛機射的遠遠的！
很適合大小朋友一起來唷！"
小雅,8 個月前,5,做紙飛機噴射器好讚👍 …
鐵浪漫,8 個月前,5,手作紙飛機發射器好讚喔
吳嘉琪,8 個月前,5,超漂亮的。
張瀞予,8 個月前,5,很漂亮
Tai CaRen,8 個月前,5,"應該讓孩子們在宜蘭體驗手工製作。

獨特而難忘的工作坊"
Chiu Jason,8 個月前,3,"當下的時候，看起來小朋友們都是第一次做的，但指導的老師作過了上千次...,但小朋友一有多餘的動作時，老師反應有點大...，能增加些摸索diy材料及方法的時間會更好些吧"
Ray Wang,9 個月前,5,這是第二次來了之前是2018年做的，蠻值得一做的
蘇秋菊,9 個月前,5,
蘇秋雪,9 個月前,5,
李念霖,9 個月前,5,帶小孩來認識實驗，製作空氣瓶很有教育意義，很推薦👍👍 …
Benson Ni,9 個月前,5,DIY趣味十足又好玩，值得推薦
詹志雄,9 個月前,5,
陳音如,9 個月前,5,今天做紙飛機推進器，小小孩玩得很開心
totoroshen,9 個月前,5,
Wenling Yang,9 個月前,5,
Wayne Tseng,9 個月前,5,各式手作噴砂杯子，天氣瓶，集光瓶，非常有趣的親子娛樂地點
曹卉榕,9 個月前,5,超好玩，有機會還會再訪
許兆群,9 個月前,5,超好玩，教學超讚！
林淑茹,9 個月前,4,
朱欣慈,9 個月前,5,
李秋華,9 個月前,5,超好玩，工作人員超細心，天氣瓶也會提醒注意事項，超級細心👍
Simon Chen,9 個月前,5,"天氣瓶 噴砂 紙飛機 成品質感超乎預期的優 讚讚讚
工作人員超客氣又親切 大推"
陳威廷,9 個月前,5,
曾雅玲,9 個月前,5,
Vita Liao,9 個月前,5,小朋友DIY很開心，服務人員親切👍🏻
洪偉翔,9 個月前,5,很有趣的手作館
黃曉筠,9 個月前,5,很好玩，天氣瓶，可以從手作實際操作中，學習化學變化的知識。老師非常熱情又親切。
王麗斯,9 個月前,5,天氣瓶很不錯！老闆講解也很仔細喲😊
Frances Hsu,9 個月前,5,超好玩，紮實的一小時～小孩很開心～～
子涵,9 個月前,5,天氣瓶超好玩～也超美麗的😍 …
任任,9 個月前,5,很漂亮喔
yutse,9 個月前,5,"很棒的手作體驗及講解,推薦大家一起來玩玩手作～"
Joyce Shen,9 個月前,5,"DIY手作天氣瓶
老師講解清楚 操作容易
要事先預約唷"
周昭妤,9 個月前,5,紙飛機推進器，小男孩的最愛
Attim Snake,9 個月前,5,DIY手作的好地方，已經是帶小朋友去了2次，相當的有趣
黃小翔,9 個月前,5,"小孩超愛的紙飛機推進器！
不用放紙飛機也很好玩！
手作DIY的噴砂杯也是很有質感👍個人大推一定要來試試 …"
方鈞鶴,9 個月前,5,不錯的親子體驗
Yu-Lin Hung,9 個月前,5,小朋友非常喜歡飛機推進器的活動，老師帶領並說明的非常詳細！非常推薦！
邱春鳳,9 個月前,5,
饅頭小,9 個月前,5,
麻辣雞,9 個月前,4,價位不算便宜，但蠻好打發時間的
張智瑋,9 個月前,5,"大風吹手作館有非常多的項目可以選擇
帶著小朋友動手做自己的禮物
服務人員也非常的有耐心在指導
很推薦大家帶著小朋友到此一遊！"
Fang Fei Liu,9 個月前,5,很好玩的課程，寓教於樂
張枻盛,9 個月前,5,很適合小朋友
twps6299,9 個月前,5,"天氣瓶付四千老師可以閉著眼睛做給你看？！
有趣好玩值得一來"
PirexPasang,9 個月前,5,"老師上課認真、用心！
不認真聽課，老師是會提醒你的喲😆
整個過程很享受、開心！
成品也很漂亮，很滿意☺️"
Jesse Wu,9 個月前,5,老師教學非常用心！成品做出來很有成就感也很好看，適合帶小朋友或情侶一起來手作
吳東記,9 個月前,5,手作老師很有耐心～孩子很喜歡～親子最佳活動地點
陳禹樵,9 個月前,4,臨時決定要出來小玩半天，大風吹手作館有適合大、小朋友的手作活動，今天小朋友參加紙飛機發射器的手作活動，解說的大姊姊很有耐心且溫柔的指引小朋友如何操作、組裝&折紙飛機，作品完成後小朋友愛不釋手，等不及去一旁測試發射作品。
Joanna Wu,9 個月前,5,紙飛機推進器孩子很愛喔！
Joany Lai,9 個月前,5,
小偉,9 個月前,5,超好的人員
林憶青,9 個月前,5,好玩，很棒的體驗
黃文忠,9 個月前,5,很棒的體驗🤙
羅春媛,9 個月前,5,👍🏻特別體驗
蔡坤享,9 個月前,5,老闆很熱情，教學很認真
呂慈,9 個月前,5,超美的～～
E C,9 個月前,5,超級好玩。
JojoTsao曹雅雯,9 個月前,5,做了兩個噴砂杯，一個天氣瓶，週一人不多，孩子們可以慢慢做，老師也有耐心引導。孩子們學習到許多有趣的知識，值得再來！
hower S,9 個月前,5,
傅嘉俊,9 個月前,5,很不錯的DIY工廠，很好玩
Betty Yang,9 個月前,5,手作體驗豐富又好玩
榮鎧楠,9 個月前,5,解說的很詳細，環境也很不錯
Eason Huang,9 個月前,3,跟著家人來此做天氣瓶手作，講師講解得很好，也會親自示範步驟。
ET,9 個月前,5,
魏鸞萱,9 個月前,5,超好玩的DIY活動，有機會可以來體驗活動喔❤️
Fifi Yang,9 個月前,5,
Serina Wang,9 個月前,5,
yu melanie,9 個月前,5,
12劉陶澤,9 個月前,5,來體驗紙飛機推進器，非常有趣👍值得來玩喔 …
丁小羽,9 個月前,5,超好玩
Ching Lin,9 個月前,5,很讚！手作天氣瓶很有趣～講師很認真！
吳姿萱,9 個月前,5,天氣瓶很可愛
劉于翠,9 個月前,5,天氣瓶很美😍 …
李庭卉,9 個月前,5,
陳依妏,9 個月前,5,很棒的體驗！天氣瓶很漂亮～
葉瑾恩,9 個月前,5,來做天氣瓶是很好的體驗唷~🥰🥰🥰
林慧雯,9 個月前,5,好好玩喔
古代人,9 個月前,5,我覺得很可以，服務人員很客氣，帶小朋友們來很適合
fong chou,9 個月前,5,"帶小朋友來參加DIY活動
非常的好玩 可以做杯子
也可以做手槍飛機
男孩女孩都非常適合
教練老師也都很親切"
智源陳,9 個月前,5,小孩都很愛
Amy Yeh,9 個月前,5,天氣瓶製作時，會有非常詳細的解說科學原理，很有趣非常推薦來玩！
陳美雯,9 個月前,5,"很不錯的地方
適合大朋友來玩"
林易慧,9 個月前,5,寓教於樂讓小朋友從手作裡學習，很棒！
Ryantc Wu,10 個月前,5,手做活動很棒 推薦來這玩
Agnes Ko,10 個月前,5,DIY課程做出來的成品非常受小孩喜歡，服務人員很親切的解說，非常有趣。
YC YANG,10 個月前,5,手作體驗很棒 環境舒適
蘋果妮,10 個月前,5,可以放空放鬆、還有許多DIY可以玩和小朋友遊戲區，服務人員態度都很親切，很棒的地方
吳國豪,10 個月前,5,值得體驗，餐點也好吃
陳惠箐,10 個月前,5,
Crystal Chen (裘裘),10 個月前,5,"很適合小學小孩來玩的DIY,環境也很適合親子家庭"
陳映君,10 個月前,5,
蕭郁玄,10 個月前,5,
黃俊偉,10 個月前,5,
Renee Renee,10 個月前,5,很不錯的體驗，下雨天的好去處，有趣又能消磨時間
Bryan Liao,10 個月前,5,紙飛機推進器DIY，好玩又可以學到知識，小孩很喜歡，推薦
Ting Wang,10 個月前,5,老師講解細心，飛機推進器很有趣，小孩很喜歡👍🏻
9902 LF,10 個月前,5,
陳宜音,10 個月前,5,"❤️❤️❤️❤️
做出來成品很好看
老師人也很好
但建議小朋友太小都要大人陪同唷❤️
一起聽說明"
Carol Yong,10 個月前,5,我們雖然是大朋友，老師超級細心的教學啦～
鄭擇融,10 個月前,5,老師教學很詳細很細心，小朋友也玩的很開心
王子豪,10 個月前,5,"手作DIY好丸👍
還可以學習化學知識🧪 …"
葉嘉芬,10 個月前,5,
da:000 Ya,10 個月前,5,很喜歡這裡ψ(｀∇´)ψ！
Tseng雅秋.靖翔,10 個月前,5,"多次來訪，服務親切
每一個作品都很美"
Su Xin Yi,10 個月前,5,老師講解詳細
Eric Huang,10 個月前,5,好玩
Jamie Chiang,10 個月前,5,"超棒的DIY,大人小孩都可以參與，工作人員也非常親切，👍👍 …"
Ling-En Chen,10 個月前,5,各種手作極特別，天氣瓶還有下雪情境喔！
吳敦道,10 個月前,5,類下雪的天氣瓶！
康育誠,10 個月前,5,腦補化學🧪 …
張婷億,10 個月前,5,好美唷
STAR老師,10 個月前,5,超美的啦
SHINE MAGIC魔術專賣店,10 個月前,5,棒，很漂亮
SHINE魔術道具店（學魔術好簡單）,10 個月前,5,很美
Yuzan Li,10 個月前,5,做了玻璃杯噴砂跟紙飛機發射器，小孩很喜歡，大人也覺得有趣，老闆很親切，值得來玩
吳建興,10 個月前,5,手做飛機小孩玩到瘋了，真的讚
黃婷筠,10 個月前,5,很適合親子同樂，解說員也很細心，下雨天也可以來，很推薦👍🏻
Ivy,10 個月前,5,DIY很特別，老師很細心講解，下雨天室內行程很值得來!!!
黃志舜,10 個月前,5,DIY有細心交學
鄭邘丞,10 個月前,5,👍👍👍
王汯,10 個月前,5,很適合親子同遊的手作館
李怡潔,10 個月前,5,我們是做紙飛機推進器，老師教學仔細，沒想到小小紙飛機折法也有大學問，小朋友玩的很開心～
杜宗閔,10 個月前,5,手作產品很棒，適合親子遊戲
王小依,10 個月前,5,好玩又有趣的DIY
沈咚咚,10 個月前,5,"這次體驗了天氣瓶跟噴砂🤎每個過程老師都會細心講解。製作完後還會教導拍攝技巧。

天氣瓶有年齡的限制，雖然4歲的女兒不懂化學原理。但在旁邊一起觀察，操作簡單的步驟（加水、搖晃），可以給予孩子不同體驗。

體驗課程不只有趣更能將獨一無二的作品帶回🤎回家後孩子還一直好奇的觀察天氣瓶，大風吹的課程真的非常值得體驗

✨建議來之前先用Line預約，店家很快就會回覆。原本想預約連假的時段就額滿了"
Sophie Chen,10 個月前,5,DIY很多選擇，解說很仔細，適合親子同遊！
chun chin peng,10 個月前,5,
Chao Yu Chi (William Chi),10 個月前,5,親子手作很有趣
Jessica,10 個月前,5,很好玩
賴楚羚,10 個月前,5,小孩玩得很開心！大人也開心~
歐普司表演藝術,10 個月前,5,超棒體驗！教學很仔細
周雅婷,10 個月前,5,這是一個很適合親子一起來的手作館，人員都很有耐心的指導操作，小孩玩得很開心
Aiden,10 個月前,5,紙飛機推行器製作過程很有趣，老師上課很認真！
吳志峯,10 個月前,5,Good!手作很詳細！
徐承瑋,10 個月前,5,天氣瓶真厲害👍 …
shin jia,10 個月前,5,好玩😁 …
莊志瑋,10 個月前,5,體驗非常好 老師很認真
江佳邦,10 個月前,5,非常好玩
Alison Chen,10 個月前,5,天氣瓶的活動很好玩，老師很用心教學，有老師的協助作品成果很滿意🥰 …
邵宇安,10 個月前,5,價格合理，課程有趣，適合小朋友學習實用的化學原理。
潔西卡那一家,10 個月前,5,超美的天氣瓶😍小孩好喜歡 …
YT,10 個月前,5,"天氣瓶DIY很有趣, 老師講解也很細心,
非常推薦大家來體驗👍👍👍"
陳雨沅,10 個月前,5,科學好玩 天氣瓶漂亮
張博堯,10 個月前,5,讚
Joanne Liao,10 個月前,5,
宇楨侯,10 個月前,5,好的
Fang Chu Min,10 個月前,5,
吳婉茹,10 個月前,5,雨天備案
Ann Lee,10 個月前,5,今天體驗了天氣瓶、集光瓶及噴砂，很好玩也很專業喔！推薦參與
Yu Ching Hsu,10 個月前,5,適合親子同樂遊玩的場所，發揮創造力及想像力，好玩又有趣，手作品很實用喔，推推推👍👍👍 …
李建瑋,10 個月前,5,很棒的手作，而且還可以讓小孩體驗物理課程！
陳世峰,10 個月前,5,各項手作都很有創意
李哲維,10 個月前,5,非常有趣的手作體驗，值得來玩~
陳亭雅,10 個月前,5,人員講解很仔細！
Daniel Kao,10 個月前,5,老師詳細介紹及說明，成品非常漂亮。
たちばなみかん,10 個月前,5,雨天好去處，可以動手做，好玩。
Mazikeen Lilim,10 個月前,5,
何柏諺,10 個月前,5,👍讚 …
邱淑貞,10 個月前,5,很棒的地方，老師也專業，很適合親子行
Yi Zhong Chen,10 個月前,5,很棒的體驗！
廖美,10 個月前,5,自己動手做的，天氣瓶很漂亮，很棒
徐頭頭,11 個月前,5,製作過程協助說明的時候都很清楚也很細心，我們選擇集光瓶還有紙飛機發射器小朋友都很開心也很喜歡，很推薦👍👍
濛濛雨,11 個月前,5,今天參加天氣瓶製作，過程簡單有趣，老師也很幽默😇
張藝騰,11 個月前,5,很棒！
Cecilia Chen,11 個月前,5,DIY體驗老師講解詳細，成品超美！
吳詠,11 個月前,5,
賴沛璇,11 個月前,5,
